-81693.40625 3.32769
-79596.03125 3.55715
-73567.703125 4.24725
-72412.8984375 3.90554
-64742.2539062 4.41593
-65814.2265625 4.15637
-66061.1328125 3.19523
-71321.25 3.27073
-72517.96875 2.49528
-70042.1171875 2.53280
-72613.921875 2.30624
-69871.0625 2.05584
-68012.75 2.96701
-72522.3984375 3.67218
-67756.9296875 3.63686
-69548.53125 3.43086
-64208.9140625 2.89086
-69800.484375 2.71005
-63265.5820312 2.25514
-69107.515625 2.59763
-68963.3359375 2.53003
-65207.53125 2.80500
-65596.078125 2.50651
-67096.421875 2.59091
-63594.2890625 1.93800
-67418.3984375 2.40818
-71489.1171875 2.27804
-73159.90625 2.44829
-70611.3828125 2.74679
-71659.6875 2.35679
-71534.828125 2.30896
-66207.9375 2.56018
-71311.2421875 1.90997
-69472.71875 1.97314
-70224.046875 2.43375
-64510.4453125 2.55259
-67262.203125 2.36222
-65687.890625 2.50590
-65604.546875 2.52762
-65764.1875 2.39727
-70993.578125 2.22852
-69040.390625 2.53598
-65211.9257812 2.60736
-71520.5078125 2.55865
-74768.6640625 2.45644
-73430.796875 2.96494
-75077.0703125 3.54120
-70786.640625 2.66094
-70521.90625 3.06164
-73205.34375 2.77821
-74971.6875 3.21692
-65767.15625 1.72422
-63717.8984375 1.94258
-64154.0585938 2.73928
-67448.375 2.21306
-68051.7734375 2.17317
-66442.5234375 2.13896
-65899.359375 2.08251
-69188.3828125 2.69150
-66700.015625 2.35677
-67785.9453125 2.44590
-66077.8984375 1.69922
-64611.4726562 1.47381
-68974.0859375 3.14608
-69088.859375 3.09823
-74220.390625 3.30682
-74213.3828125 3.71110
-70796.5390625 2.78366
-67621.1484375 3.82126
-63947.1796875 2.90260
-66465.625 3.79701
-67552.0078125 3.10425
-64517.0078125 2.79931
-65083.96875 3.08050
-69413.6875 2.40887
-64800.78125 2.55787
-69568.4296875 1.59570
-73601.3046875 1.59649
-65031.46875 1.91858
-64232.875 2.04168
-65075.6640625 1.77666
-69702.1953125 3.54912
-65401.09375 3.57001
-66440.5859375 3.34922
-64969.578125 3.73426
-69494.671875 3.73826
-66222.1328125 4.62531
-68977.4453125 3.74945
-67991.234375 3.98701
-65095.7617188 2.66692
-66206.015625 3.41605
-73850.2265625 2.98842
-71110.953125 3.68171
-72042.0234375 2.78509
-74283.171875 2.99142
-72316.1953125 2.59826
-74349.25 3.47304
-76286.7578125 2.93256
-78691.296875 2.49329
-73368.5234375 3.11134
-74169.6484375 2.50282
-76984.515625 3.72991
-79158.96875 3.53409
-80384.5234375 3.25553
-81532.3359375 2.94296
-76181.5078125 2.91592
-77272.046875 2.27711
-66771.453125 2.49255
-70466.8203125 3.49873
-76994.1328125 3.23487
-81968.953125 2.56345
-76651.6875 2.55827
-74232.0078125 2.50420
-69778.890625 2.09234
-64699.3046875 2.36387
-65344.1601562 2.45244
-71398.4609375 2.52225
-68708.3125 2.44147
-72167.9921875 2.47140
-75538.8984375 2.50406
-70645.1171875 2.32785
-70425.390625 3.58478
-70788.984375 3.48841
-71647.9140625 1.85973
-73599.546875 2.90726
-72475.0546875 2.91227
-67582.03125 2.34019
-67932.09375 3.68973
-72227.96875 3.49085
-71098.8203125 2.88585
-68310.90625 4.39689
-70070.0390625 4.05082
-65414.5976562 3.38093
-63960.828125 2.88467
-69539.4296875 3.81724
-71621.0390625 4.26607
-67702.7890625 3.57708
-72758.5546875 3.83462
-76348.328125 3.88745
-79022.140625 4.01096
-72433.140625 3.83417
-72214.125 3.45224
-67996.90625 3.93856
-64779.6445312 3.36293
-79608.390625 3.48407
-81460.8125 3.33844
-83291.328125 3.27161
-84177.6796875 3.05865
-82034.203125 3.31399
-79521.1484375 3.65485
-72976.1328125 3.88862
-72345.125 4.70177
-75350.671875 4.40947
-74688.53125 4.50674
-73424.8828125 4.04410
-77481.5703125 4.36855
-76544.6640625 4.49999
-74790.5078125 3.73198
-66865.109375 3.26112
-64137.2578125 3.65288
-66608.0234375 4.49008
-73070.859375 4.67402
-78212.640625 3.58877
-74351.1796875 4.33890
-74249.21875 4.21446
-74076.1328125 4.76865
-70900.3203125 4.93314
-63873.7460938 4.92724
-71799.421875 4.89761
-72426.4765625 5.11010
-72622.3046875 4.83883
-71898.5546875 4.75311
-72399.3203125 4.95701
-67815.6328125 4.84622
-64371.3632812 4.33566
-66436.75 3.84670
-68863.875 3.98741
-69465.375 4.17618
-70934.890625 3.49370
-64244.609375 4.06782
-66678.4140625 3.47387
-69377.703125 3.68216
-66238.421875 3.51315
-66909.1796875 4.25009
-65414.7617188 3.71508
-65230.3320312 4.99182
-67375.9609375 5.16108
-70039.1484375 4.36983
-70008.2265625 4.97511
-70696.3515625 4.72858
-77831.09375 4.13375
-73549.5546875 4.09566
-70368.90625 4.18426
-70209.90625 3.73869
-73477.6796875 3.96972
-78681.2578125 4.04429
-78963.5078125 4.26505
-72633.390625 3.72712
-69465.3046875 3.87322
-71215.2734375 3.90529
-65435.8125 4.80011
-69837.6484375 4.39467
-74368.0234375 3.96564
-76615.3515625 4.58717
-75039.3515625 4.84467
-76169.9765625 4.81061
-79722.0390625 4.49527
-80856.6796875 3.88545
-82643.75 4.17460
-82324.625 4.85224
-80679.125 4.87331
-85146.8515625 4.33877
-84802.1484375 4.60656
-87086.984375 4.58880
-90822.125 4.65065
-89108.359375 4.90941
-91669.21875 4.93809
-90070.1328125 4.68223
-91122.0859375 5.07878
-91092.6640625 4.64957
-87310.875 5.05890
-90469.9375 5.30184
-87790.1875 5.05884
-85387.703125 5.47922
-82210.4765625 4.50852
-84432.34375 4.74500
-83233.8984375 4.28436
-81156.96875 4.82909
-80557.5625 5.16420
-81126.2421875 4.98023
-78486.5546875 4.51998
-78736.8515625 4.99151
-79181.9921875 4.99635
-75559.7421875 5.20172
-76074.375 4.83360
-78994.59375 4.83379
-77449.3046875 4.33889
-80584.296875 4.22511
-80099.2734375 4.20902
-82304.4921875 4.30995
-78452.2890625 4.13782
-77864.046875 4.15887
-80407.796875 3.55385
-81495.59375 2.90717
-78792.2734375 4.07569
-80127.78125 4.31666
-79714.0859375 3.40741
-80643.796875 4.16264
-79325.2578125 4.11978
-74957.7890625 3.48463
-74196.7890625 3.34641
-72802.3828125 3.16391
-70635.765625 4.15671
-69914.6875 3.71828
-73789.0546875 3.90026
-73881.4375 4.56647
-72367.7578125 4.46613
-68747.953125 3.45527
-65870.28125 3.60611
-64984.9492188 4.41200
-69539.9765625 4.72433
-72821.3984375 4.87190
-69324.9375 4.24392
-68302.1953125 4.71138
-64347.65625 2.91729
-71392.9765625 4.40327
-64337.4804688 4.62051
-69451.3203125 5.22849
-71613.9453125 5.09659
-74494.1171875 5.27196
-74723.1015625 5.32523
-70914.5625 5.09545
-75510.15625 4.88744
-72102.4453125 4.42101
-69404.859375 4.82361
-79017.5078125 5.02019
-79026.3828125 4.15833
-75853.2734375 3.97962
-73937.2890625 3.19272
-69941.1875 2.82997
-67583.765625 3.18084
-66078.75 3.97816
-64808.5039062 4.46122
-63269.2578125 4.00003
-66650.3671875 3.87665
-64807.8789062 4.77487
-67899.6953125 4.15255
-74663.5078125 4.03008
-75183.0078125 4.47813
-67937.09375 4.33350
-71054.921875 4.83243
-73262.0703125 4.20258
-68022.59375 3.99882
-64571.2773438 3.42450
-71432.2109375 3.71017
-65647.171875 2.83281
-67487.0078125 2.46262
-64453.4960938 2.93481
-67071.4375 2.77942
-65324.6015625 2.17813
-66447.578125 2.51353
-64339.34375 2.53796
-65884.984375 2.30964
-69260.765625 2.35698
-66191.609375 2.73740
-68733.140625 2.62832
-72543.0390625 1.88217
-70975.71875 3.58722
-70588.59375 2.95939
-68192.28125 2.79850
-67966.71875 3.17045
-70448.6796875 2.83471
-79991.8203125 3.10606
-81201.34375 3.39523
-85490.4609375 3.27737
-82443.4609375 2.83718
-76543.65625 3.89781
-73878.78125 3.73828
-69140.359375 4.39061
-72303.8359375 4.78181
-66128.71875 4.85895
-67683.6328125 5.05336
-70416.0546875 4.98553
-71562.78125 4.65634
-67422.140625 4.76601
-76303.4921875 4.30975
-74853.9921875 4.52987
-79575.234375 4.67483
-80560.015625 4.37601
-81278.734375 4.56541
-81486.8984375 4.55073
-79625.5546875 4.73106
-72451.4140625 4.10051
-76535.7734375 3.99227
-75698.171875 4.52289
-75790.609375 4.63605
-73337.9609375 4.21339
-74278.2890625 4.44746
-78771.8984375 4.91429
-81540.390625 4.37453
-82574.6640625 4.79087
-80006.6953125 4.78832
-80416.984375 4.65645
-84258.1328125 4.88416
-79742.09375 4.65332
-80027.953125 5.05014
-79802.40625 4.84431
-76642.1484375 4.90258
-73919.03125 4.99549
-71177.546875 4.93744
-68871.578125 5.03652
-69613.390625 5.04111
-71229.46875 4.73734
-69315.1484375 4.85836
-72240.4765625 4.59735
-66661.65625 4.92033
-64500.328125 5.06255
-67331.0625 4.95466
-73173.2421875 4.66574
-75752.2734375 5.08795
-72228.4765625 4.66840
-69984.0234375 5.04573
-70558.625 4.72540
-71847.03125 4.60152
-70860.9140625 5.03874
-74092.546875 4.95246
-73545.1953125 4.82091
-70179.4375 4.84682
-77458.171875 4.94219
-78254.7421875 4.74569
-78171.2109375 4.79809
-77923.4765625 4.08246
-80942.8828125 4.56426
-79363.8125 4.84981
-80937.65625 4.98560
-83733.53125 4.92648
-84423.078125 5.01410
-86300.2578125 4.96588
-84861.25 4.84165
-87065.53125 5.21523
-87729.3125 4.99455
-87782.25 4.71971
-86995.6015625 4.62684
-90741.90625 4.62167
-90953.6640625 4.49031
-90020.234375 4.59492
-91836.46875 4.02124
-90896.2578125 4.30136
-89102.96875 4.58707
-87910.3828125 4.40539
-82603.03125 4.44689
-82467.9609375 4.83136
-84032.5859375 5.14114
-85242.1953125 5.07281
-84361.9765625 4.63676
-80805.1953125 4.75377
-81860.8671875 4.95700
-84212.4375 4.66860
-87165.9609375 4.66189
-89375.6015625 4.31411
-90339.65625 4.12547
-86071.9296875 4.11156
-85977.9375 4.01323
-87951.5703125 4.40028
-88770.5234375 4.59861
-89671.5234375 4.56246
-90099.6328125 4.36054
-89730.1796875 4.11862
-89043.3203125 4.09635
-89364.765625 4.62690
-88982.984375 4.85764
-85982.8984375 4.79583
-83098.0390625 4.55751
-85479.9375 4.58993
-85997.0703125 4.79705
-86139.65625 4.62046
-79358.75 4.34723
-74349.4140625 4.56500
-77310.5546875 4.57679
-76903.984375 4.56511
-81249.171875 4.53368
-81473.328125 4.55665
-79176.6953125 4.95803
-79551.84375 5.01290
-78752.0625 4.56438
-81019.78125 5.25023
-76688.8203125 5.06419
-78189.6328125 4.62451
-73185.8828125 4.69283
-78032.140625 4.42422
-80146.7578125 4.89053
-81626.625 4.99428
-80836.375 4.88313
-79952.078125 4.78952
-75139.5859375 4.89006
-77635.3671875 5.14472
-79657.0078125 4.91126
-82981.390625 4.90305
-84665.9296875 4.78726
-87495.4296875 4.54598
-81815.015625 4.83590
-76065.9375 4.66968
-74087.6875 4.96334
-75090.8515625 4.24184
-79546.140625 4.39301
-77643.6953125 4.40468
-75866.34375 4.32530
-74360.3984375 4.42253
-70614.75 4.68821
-71434.171875 4.09678
-65331.609375 3.72723
-66015.5859375 4.01763
-69288.8515625 4.03456
-71279.765625 3.37816
-73016.46875 4.05701
-75420.6796875 3.98789
-76372.4375 4.02298
-73131.578125 3.77176
-73292.3046875 4.40575
-75245.578125 3.73686
-68766.140625 3.91122
-67578.8828125 3.51865
-63990.1679688 3.55595
-66078.8671875 3.08980
-68660.875 3.19763
-71830.6640625 3.45466
-73922.4453125 3.62574
-68314.9296875 3.52261
-68511.8984375 3.10527
-72679.234375 3.24683
-67410.109375 3.61503
-65744.8359375 2.97681
-69347.34375 2.45094
-70233.2421875 3.06536
-68196.2109375 3.25861
-68144.78125 3.07001
-69180.7109375 3.42643
-66076.5234375 3.78741
-67453.03125 3.53697
-71153.1015625 3.89141
-70509.9765625 3.66646
-71645.703125 2.54197
-67533.578125 2.71720
-69157.25 3.18741
-66727.8125 3.12236
-64290.2929688 2.36261
-68537.9296875 2.59472
-67461.4453125 2.52841
-72498.9609375 3.02121
-65814.4921875 2.95211
-67485.171875 2.75958
-69964.8125 3.27749
-63366.984375 3.05126
-67173.9765625 2.67636
-72187.4765625 2.21854
-64611.5039062 2.78839
-70886.0 2.68036
-69252.7109375 2.67886
-64214.7148438 2.82226
-65243.1367188 2.41720
-66486.3203125 2.07397
-68799.9609375 2.08601
-65771.3984375 2.38217
-75420.4375 2.45497
-80656.0625 2.81210
-77974.8125 2.47015
-83157.140625 2.65927
-79887.3359375 2.59656
-78202.5234375 2.17546
-73352.1640625 2.24991
-67516.8671875 2.74818
-67173.7734375 2.24513
-67552.9609375 2.95508
-64083.0976562 3.26732
-64841.6289062 3.89676
-65452.9296875 2.54762
-65208.1015625 2.64037
-67225.453125 2.03921
-68842.6875 2.57921
-75573.03125 3.29297
-67209.828125 3.56260
-69203.40625 3.26026
-67219.96875 3.10097
-69370.734375 3.68088
-68991.53125 2.93300
-65636.3515625 2.95898
-65121.75 2.68169
-68459.875 2.91506
-65666.3203125 2.73225
-66471.765625 2.05149
-66696.3359375 3.13647
-70245.953125 3.17926
-64555.0390625 3.73311
-64954.65625 3.34335
-66426.6640625 4.62436
-66763.171875 4.94683
-69522.8671875 4.47415
-63388.140625 4.68866
-65825.3671875 4.23034
-68481.4921875 4.07160
-66649.0234375 4.52436
-69179.546875 4.18596
-65534.4296875 4.04010
-65841.6875 2.65885
-64464.796875 2.22544
-66842.125 3.10631
-65799.375 2.61829
-65707.4609375 2.74888
-62748.359375 2.36206
-66215.0234375 2.62251
-65823.0234375 2.02593
-64048.421875 1.79091
-65594.2265625 1.72408
-69144.9453125 1.80660
-74848.859375 2.61898
-65494.9453125 2.91376
-71344.890625 3.31709
-71437.484375 2.93873
-69657.6875 2.41307
-68694.6796875 2.62053
-68317.4453125 2.43666
-65727.2890625 2.50585
-67225.0234375 2.51552
-68758.9296875 2.67263
-70452.796875 3.10253
-72066.125 3.00252
-75196.171875 2.68870
-71667.5625 2.81577
-72277.859375 2.51937
-67479.078125 2.96260
-69552.4296875 1.46755
-71512.8125 1.21630
-66715.1484375 1.20756
-66624.15625 2.21362
-64544.1835938 2.33873
-65582.984375 2.11128
-64887.3476562 1.74911
-65169.796875 2.06979
-65072.2460938 1.97605
-69083.484375 2.91692
-69840.171875 2.93128
-70371.0625 2.80999
-64614.4570312 2.87812
-66198.5703125 3.16672
-63917.3984375 3.03567
-66757.0 3.16849
-64574.3828125 3.33492
-65182.9921875 3.97294
-63461.953125 4.05667
-70050.6328125 5.32298
-64972.796875 5.07661
-66966.9296875 4.98726
-63927.0664062 4.36522
-65658.171875 5.16080
-71795.109375 4.38551
-82355.4140625 4.21676
-82310.609375 4.67268
-81855.1640625 4.64061
-84598.953125 4.61148
-89326.59375 4.80671
-89716.9375 4.56620
-88705.8984375 4.69539
-90167.15625 4.30542
-90587.7734375 4.44743
-90454.8359375 4.08773
-88287.140625 4.70133
-87634.703125 4.50245
-83843.46875 3.72850
-79869.2890625 3.10486
-77567.046875 3.29210
-74696.25 4.26727
-68085.8828125 4.78366
-75459.921875 4.50752
-76928.9609375 4.57045
-73577.046875 4.73021
-73364.4375 4.85533
-69197.75 4.54184
-64455.0 4.46312
-69159.890625 4.72149
-68851.1640625 4.46518
-67348.375 4.75226
-71700.984375 4.70268
-71492.640625 4.77207
-79113.890625 4.76305
-73130.7109375 4.77700
-77138.625 4.52156
-79292.6953125 4.50629
-75428.859375 4.48024
-79670.078125 4.81445
-81884.609375 4.78090
-84977.8828125 4.83687
-84895.7265625 4.67767
-85674.3046875 4.73957
-85532.2265625 4.87733
-87579.828125 4.85038
-85315.3515625 4.56676
-89144.4375 4.77884
-85888.21875 5.06318
-85443.7109375 4.95354
-89026.375 4.99596
-85715.3515625 5.04181
-82357.0 5.16666
-79224.8359375 3.91987
-78297.6484375 4.09173
-76644.6875 4.07578
-77674.1171875 4.00975
-76533.1015625 3.85366
-74542.09375 3.98290
-71979.1171875 3.82304
-73862.1484375 3.59000
-70779.0390625 4.04932
-77531.6328125 4.20368
-71022.3515625 4.11168
-65794.2421875 4.04866
-70775.125 3.62871
-75193.46875 3.50975
